Tarih,Mahalle,Elektrik_Tuketim,Su_Tuketim,Dogalgaz_Tuketim
2024-12-03 20:00:00,İzzetpaşa,5480.17,165.68,2751.29
2024-12-03 20:00:00,Sanayi,14548.86,82.42,51.35
2024-12-03 20:00:00,Kültürpark,13061.67,986.71,9.88
2024-12-03 20:00:00,Universite,7468.08,525.64,2930.17
2024-12-03 20:30:00,Çaydaçıra,6135.06,227.33,2844.35
2024-12-03 20:30:00,İzzetpaşa,5272.75,162.52,2720.84
2024-12-03 20:30:00,Sanayi,12706.91,80.42,45.2
2024-12-03 20:30:00,Kültürpark,10542.35,1063.39,9.89
2024-12-03 20:30:00,Universite,7572.53,434.66,2726.05
2024-12-03 21:00:00,Çaydaçıra,6006.52,218.07,2786.71
2024-12-03 21:00:00,İzzetpaşa,4739.93,150.74,2583.11
2024-12-03 21:00:00,Sanayi,14393.92,83.33,50.09
2024-12-03 21:00:00,Kültürpark,11759.73,997.68,10.86
2024-12-03 21:00:00,Universite,6452.68,474.06,2724.74
2024-12-03 21:30:00,Çaydaçıra,5597.17,193.22,2914.66
2024-12-03 21:30:00,İzzetpaşa,4635.45,126.51,2855.01
2024-12-03 21:30:00,Sanayi,13359.22,96.34,50.07
2024-12-03 21:30:00,Kültürpark,10961.52,877.88,10.98
2024-12-03 21:30:00,Universite,6646.25,569.74,2924.17
2024-12-03 22:00:00,Çaydaçıra,7181.66,161.34,2967.14
2024-12-03 22:00:00,İzzetpaşa,4874.03,88.13,2528.94
2024-12-03 22:00:00,Sanayi,11332.0,91.16,49.09
2024-12-03 22:00:00,Kültürpark,12567.89,920.55,10.64
2024-12-03 22:00:00,Universite,6879.35,483.7,2868.17
2024-12-03 22:30:00,Çaydaçıra,4595.75,144.58,2939.01
2024-12-03 22:30:00,İzzetpaşa,4211.97,104.83,2545.61
2024-12-03 22:30:00,Sanayi,14026.16,85.01,45.5
2024-12-03 22:30:00,Kültürpark,12137.99,883.67,9.61
2024-12-03 22:30:00,Universite,6810.98,510.51,3037.09
2024-12-03 23:00:00,Çaydaçıra,4144.71,125.22,3050.11
2024-12-03 23:00:00,İzzetpaşa,3158.35,84.11,2568.26
2024-12-03 23:00:00,Sanayi,12333.29,85.28,50.68
2024-12-03 23:00:00,Kültürpark,12696.25,926.61,10.73
2024-12-03 23:00:00,Universite,6262.12,462.7,2852.31
2024-12-03 23:30:00,Çaydaçıra,3471.94,82.16,2932.96
2024-12-03 23:30:00,İzzetpaşa,3065.61,61.07,2437.47
2024-12-03 23:30:00,Sanayi,11890.79,80.3,46.26
2024-12-03 23:30:00,Kültürpark,9823.03,933.22,10.86
2024-12-03 23:30:00,Universite,5776.07,443.77,3053.67
2024-12-04 00:00:00,Çaydaçıra,3386.21,50.77,2715.0
2024-12-04 00:00:00,İzzetpaşa,2338.56,42.23,2346.11
2024-12-04 00:00:00,Sanayi,12628.77,74.88,53.38
2024-12-04 00:00:00,Kültürpark,3450.59,759.6,9.62
2024-12-04 00:00:00,Universite,7069.52,466.62,2877.64
2024-12-04 00:30:00,Çaydaçıra,2804.16,52.17,2769.71
2024-12-04 00:30:00,İzzetpaşa,2090.0,36.78,2662.15
2024-12-04 00:30:00,Sanayi,12570.9,89.97,51.21
2024-12-04 00:30:00,Kültürpark,3710.67,682.48,10.53
2024-12-04 00:30:00,Universite,7475.75,504.01,2986.56
2024-12-04 01:00:00,Çaydaçıra,3115.07,45.27,2720.5
2024-12-04 01:00:00,İzzetpaşa,2125.15,37.27,2737.89
2024-12-04 01:00:00,Sanayi,13150.87,85.58,51.73
2024-12-04 01:00:00,Kültürpark,3976.24,614.59,10.77
2024-12-04 01:00:00,Universite,6042.82,540.45,2574.28
2024-12-04 01:30:00,Çaydaçıra,2343.5,39.07,2503.3
2024-12-04 01:30:00,İzzetpaşa,2068.11,33.64,2516.8
2024-12-04 01:30:00,Sanayi,13075.4,81.2,49.33
2024-12-04 01:30:00,Kültürpark,4127.02,711.21,10.94
2024-12-04 01:30:00,Universite,5997.79,546.53,2718.58
2024-12-04 02:00:00,Çaydaçıra,2320.92,38.09,2790.54
2024-12-04 02:00:00,İzzetpaşa,1887.74,33.57,2509.29
2024-12-04 02:00:00,Sanayi,12201.55,84.96,51.74
2024-12-04 02:00:00,Kültürpark,4477.01,697.21,10.08
2024-12-04 02:00:00,Universite,7090.56,497.84,2751.23
2024-12-04 02:30:00,Çaydaçıra,2328.76,28.69,2549.47
2024-12-04 02:30:00,İzzetpaşa,1615.02,26.41,2418.87
2024-12-04 02:30:00,Sanayi,11408.88,93.46,49.94
2024-12-04 02:30:00,Kültürpark,3413.69,776.5,10.86
2024-12-04 02:30:00,Universite,6923.27,458.23,2835.95
2024-12-04 03:00:00,Çaydaçıra,1970.1,24.98,2505.24
2024-12-04 03:00:00,İzzetpaşa,1535.26,28.41,2444.15
2024-12-04 03:00:00,Sanayi,12408.62,79.79,47.39
2024-12-04 03:00:00,Kültürpark,4321.29,673.15,12.11
2024-12-04 03:00:00,Universite,7216.99,536.49,2659.12
2024-12-04 03:30:00,Çaydaçıra,1811.39,18.52,2731.56
2024-12-04 03:30:00,İzzetpaşa,1372.58,20.8,2322.43
2024-12-04 03:30:00,Sanayi,14105.24,79.85,49.84
2024-12-04 03:30:00,Kültürpark,4251.25,762.61,11.13
2024-12-04 03:30:00,Universite,6411.66,499.44,2731.79
2024-12-04 04:00:00,Çaydaçıra,1759.61,15.23,2654.16
2024-12-04 04:00:00,İzzetpaşa,1571.42,18.18,2212.0
2024-12-04 04:00:00,Sanayi,13560.57,98.4,49.81
2024-12-04 04:00:00,Kültürpark,4856.79,792.01,10.56
2024-12-04 04:00:00,Universite,6447.31,559.2,2882.47
2024-12-04 04:30:00,Çaydaçıra,1445.82,51.15,2927.55
2024-12-04 04:30:00,İzzetpaşa,1341.85,13.94,2251.91
2024-12-04 04:30:00,Sanayi,13114.42,104.11,51.95
2024-12-04 04:30:00,Kültürpark,4497.46,628.38,10.08
2024-12-04 04:30:00,Universite,6349.02,444.69,2910.68
2024-12-04 05:00:00,Çaydaçıra,940.06,88.35,2883.8
2024-12-04 05:00:00,İzzetpaşa,1065.62,10.43,2540.17
2024-12-04 05:00:00,Sanayi,14039.69,87.98,51.27
2024-12-04 05:00:00,Kültürpark,4563.46,833.76,10.45
2024-12-04 05:00:00,Universite,6965.85,567.31,2935.14
2024-12-04 05:30:00,Çaydaçıra,2391.38,132.62,2805.66
2024-12-04 05:30:00,İzzetpaşa,967.59,41.57,2601.17
2024-12-04 05:30:00,Sanayi,14900.19,84.68,49.83
2024-12-04 05:30:00,Kültürpark,4319.35,655.06,10.88
2024-12-04 05:30:00,Universite,5883.84,527.55,2805.88
2024-12-04 06:00:00,Çaydaçıra,3570.96,157.42,2949.34
2024-12-04 06:00:00,İzzetpaşa,743.38,77.92,2562.67
2024-12-04 06:00:00,Sanayi,14527.08,102.31,49.27
2024-12-04 06:00:00,Kültürpark,4529.94,779.71,10.23
2024-12-04 06:00:00,Universite,7455.66,523.13,2777.47
2024-12-04 06:30:00,Çaydaçıra,4254.71,220.96,3075.66
2024-12-04 06:30:00,İzzetpaşa,1995.66,92.73,2457.14
2024-12-04 06:30:00,Sanayi,12321.69,89.21,52.04
2024-12-04 06:30:00,Kültürpark,6759.69,848.91,10.29
2024-12-04 06:30:00,Universite,6607.01,493.2,2733.98
2024-12-04 07:00:00,Çaydaçıra,7064.55,259.25,3053.07
2024-12-04 07:00:00,İzzetpaşa,2539.88,133.5,2577.34
2024-12-04 07:00:00,Sanayi,15323.8,78.62,51.53
2024-12-04 07:00:00,Kültürpark,7622.75,768.81,10.16
2024-12-04 07:00:00,Universite,6204.72,472.51,2764.63
2024-12-04 07:30:00,Çaydaçıra,6986.22,266.25,3035.38
2024-12-04 07:30:00,İzzetpaşa,3395.2,158.6,2749.04
2024-12-04 07:30:00,Sanayi,15445.12,100.68,45.73
2024-12-04 07:30:00,Kültürpark,8051.27,888.66,10.95
2024-12-04 07:30:00,Universite,5584.76,577.89,2944.6
2024-12-04 08:00:00,Çaydaçıra,6429.49,260.43,2825.49
2024-12-04 08:00:00,İzzetpaşa,4728.19,168.72,2664.79
2024-12-04 08:00:00,Sanayi,17319.43,127.8,46.11
2024-12-04 08:00:00,Kültürpark,6958.11,865.77,11.05
2024-12-04 08:00:00,Universite,6383.57,491.02,2829.16
2024-12-04 08:30:00,Çaydaçıra,5717.89,286.27,2840.09
2024-12-04 08:30:00,İzzetpaşa,5005.81,209.64,2717.49
2024-12-04 08:30:00,Sanayi,22935.07,124.84,47.59
2024-12-04 08:30:00,Kültürpark,7628.55,867.59,9.9
2024-12-04 08:30:00,Universite,6656.16,477.06,3031.61
2024-12-04 09:00:00,Çaydaçıra,4643.48,274.99,3040.69
2024-12-04 09:00:00,İzzetpaşa,5060.65,215.6,2429.96
2024-12-04 09:00:00,Sanayi,20870.59,143.18,52.53
2024-12-04 09:00:00,Kültürpark,7258.02,850.17,10.74
2024-12-04 09:00:00,Universite,5937.49,538.89,3074.39
2024-12-04 09:30:00,Çaydaçıra,4029.49,307.72,2888.54
2024-12-04 09:30:00,İzzetpaşa,4432.76,212.39,2504.89
2024-12-04 09:30:00,Sanayi,23839.2,113.3,47.16
2024-12-04 09:30:00,Kültürpark,7714.54,855.47,10.84
2024-12-04 09:30:00,Universite,6478.93,481.86,2980.68
2024-12-04 10:00:00,Çaydaçıra,3236.07,238.89,2835.69
2024-12-04 10:00:00,İzzetpaşa,3470.46,223.77,2621.89
2024-12-04 10:00:00,Sanayi,20577.73,114.74,49.3
2024-12-04 10:00:00,Kültürpark,6584.68,967.85,10.57
2024-12-04 10:00:00,Universite,6047.5,422.69,2828.91
2024-12-04 10:30:00,Çaydaçıra,2747.01,193.77,2789.84
2024-12-04 10:30:00,İzzetpaşa,2738.61,236.44,2361.35
2024-12-04 10:30:00,Sanayi,19983.45,129.59,53.37
2024-12-04 10:30:00,Kültürpark,7838.11,961.16,9.5
2024-12-04 10:30:00,Universite,7308.58,485.76,3054.44
2024-12-04 11:00:00,Çaydaçıra,3122.85,102.62,2937.49
2024-12-04 11:00:00,İzzetpaşa,2275.52,196.35,2405.83
2024-12-04 11:00:00,Sanayi,17024.24,110.01,52.07
2024-12-04 11:00:00,Kültürpark,8808.23,1122.8,10.65
2024-12-04 11:00:00,Universite,5877.87,491.55,2729.12
2024-12-04 11:30:00,Çaydaçıra,2998.33,97.91,2638.67
2024-12-04 11:30:00,İzzetpaşa,2318.21,126.27,2664.22
2024-12-04 11:30:00,Sanayi,19368.62,122.62,51.9
2024-12-04 11:30:00,Kültürpark,7957.17,991.48,9.83
2024-12-04 11:30:00,Universite,6399.77,442.18,2736.19
2024-12-04 12:00:00,Çaydaçıra,3006.09,93.15,2618.83
2024-12-04 12:00:00,İzzetpaşa,2183.74,65.77,2318.67
2024-12-04 12:00:00,Sanayi,19680.33,133.98,48.21
2024-12-04 12:00:00,Kültürpark,8453.91,1094.51,10.44
2024-12-04 12:00:00,Universite,6511.57,504.02,2906.34
2024-12-04 12:30:00,Çaydaçıra,3173.36,100.76,2742.73
2024-12-04 12:30:00,İzzetpaşa,2489.93,80.5,2726.97
2024-12-04 12:30:00,Sanayi,18308.46,135.37,48.14
2024-12-04 12:30:00,Kültürpark,8527.0,1068.08,10.98
2024-12-04 12:30:00,Universite,6625.72,584.28,2742.11
2024-12-04 13:00:00,Çaydaçıra,2861.16,84.53,3051.27
2024-12-04 13:00:00,İzzetpaşa,2231.45,56.91,2503.67
2024-12-04 13:00:00,Sanayi,20075.14,120.48,51.73
2024-12-04 13:00:00,Kültürpark,8297.76,1002.11,9.39
2024-12-04 13:00:00,Universite,5880.32,522.32,2728.8
2024-12-04 13:30:00,Çaydaçıra,3132.37,106.59,2821.02
2024-12-04 13:30:00,İzzetpaşa,2373.08,72.69,2527.65
2024-12-04 13:30:00,Sanayi,21327.32,115.53,46.17
2024-12-04 13:30:00,Kültürpark,7954.84,912.45,10.31
2024-12-04 13:30:00,Universite,6928.96,530.16,2613.02
2024-12-04 14:00:00,Çaydaçıra,2951.13,103.1,2958.36
2024-12-04 14:00:00,İzzetpaşa,2374.04,60.53,2463.79
2024-12-04 14:00:00,Sanayi,22504.1,118.66,51.52
2024-12-04 14:00:00,Kültürpark,8573.17,1035.72,10.36
2024-12-04 14:00:00,Universite,6670.6,501.97,2766.28
2024-12-04 14:30:00,Çaydaçıra,3146.75,101.78,2500.13
2024-12-04 14:30:00,İzzetpaşa,2049.27,73.64,2365.91
2024-12-04 14:30:00,Sanayi,20714.78,130.45,56.41
2024-12-04 14:30:00,Kültürpark,9047.85,1166.68,10.61
2024-12-04 14:30:00,Universite,6406.39,465.19,2759.91
2024-12-04 15:00:00,Çaydaçıra,3361.15,115.38,2813.09
2024-12-04 15:00:00,İzzetpaşa,2349.45,70.19,2296.25
2024-12-04 15:00:00,Sanayi,17838.13,116.01,51.35
2024-12-04 15:00:00,Kültürpark,10088.25,1105.28,10.56
2024-12-04 15:00:00,Universite,6183.34,389.36,2755.35
2024-12-04 15:30:00,Çaydaçıra,3220.17,87.37,2804.81
2024-12-04 15:30:00,İzzetpaşa,2341.32,72.77,2586.55
2024-12-04 15:30:00,Sanayi,22029.26,107.54,50.5
2024-12-04 15:30:00,Kültürpark,8903.83,1165.56,9.77
2024-12-04 15:30:00,Universite,6645.62,408.42,2776.03
2024-12-04 16:00:00,Çaydaçıra,2936.53,103.52,2745.51
2024-12-04 16:00:00,İzzetpaşa,2298.61,77.48,2384.49
2024-12-04 16:00:00,Sanayi,18924.6,132.48,49.85
2024-12-04 16:00:00,Kültürpark,8808.6,1051.55,11.11
2024-12-04 16:00:00,Universite,6734.0,542.64,2905.98
2024-12-04 16:30:00,Çaydaçıra,4364.32,86.99,2661.2
2024-12-04 16:30:00,İzzetpaşa,2956.85,80.16,2368.7
2024-12-04 16:30:00,Sanayi,18919.18,127.27,53.3
2024-12-04 16:30:00,Kültürpark,8227.03,973.23,10.24
2024-12-04 16:30:00,Universite,7042.27,515.56,2492.67
2024-12-04 17:00:00,Çaydaçıra,4893.46,99.3,2844.15
2024-12-04 17:00:00,İzzetpaşa,3916.89,87.47,2500.07
2024-12-04 17:00:00,Sanayi,22159.69,124.32,46.25
2024-12-04 17:00:00,Kültürpark,8604.61,1034.19,10.6
2024-12-04 17:00:00,Universite,5397.44,498.26,2805.09
2024-12-04 17:30:00,Çaydaçıra,5447.1,137.29,2763.31
2024-12-04 17:30:00,İzzetpaşa,4339.07,100.23,2586.78
2024-12-04 17:30:00,Sanayi,15768.8,119.94,50.37
2024-12-04 17:30:00,Kültürpark,9682.28,1113.11,11.65
2024-12-04 17:30:00,Universite,6431.33,483.2,2858.84
2024-12-04 18:00:00,Çaydaçıra,5640.36,156.87,3027.35
2024-12-04 18:00:00,İzzetpaşa,4200.39,106.07,2846.74
2024-12-04 18:00:00,Sanayi,14813.87,102.66,53.51
2024-12-04 18:00:00,Kültürpark,12474.24,1095.01,10.23
2024-12-04 18:00:00,Universite,6351.67,511.6,2756.36
2024-12-04 18:30:00,Çaydaçıra,7157.9,183.86,2869.96
2024-12-04 18:30:00,İzzetpaşa,5211.99,123.12,2549.02
2024-12-04 18:30:00,Sanayi,13743.25,95.72,49.03
2024-12-04 18:30:00,Kültürpark,12340.9,1107.39,10.35
2024-12-04 18:30:00,Universite,6147.3,532.19,2985.41
2024-12-04 19:00:00,Çaydaçıra,6597.78,195.34,2781.31
2024-12-04 19:00:00,İzzetpaşa,4814.13,160.32,2590.25
2024-12-04 19:00:00,Sanayi,13817.82,103.56,51.02
2024-12-04 19:00:00,Kültürpark,11332.08,1225.95,10.64
2024-12-04 19:00:00,Universite,5706.29,511.3,2821.91
2024-12-04 19:30:00,Çaydaçıra,7489.01,203.18,2781.39
2024-12-04 19:30:00,İzzetpaşa,5710.59,144.78,2497.3
2024-12-04 19:30:00,Sanayi,14704.07,91.43,51.72
2024-12-04 19:30:00,Kültürpark,11178.73,1156.89,10.22
2024-12-04 19:30:00,Universite,5351.73,513.05,2941.23
2024-12-04 20:00:00,Çaydaçıra,8455.74,197.69,2846.39
2024-12-04 20:00:00,İzzetpaşa,5601.6,158.47,2500.52
2024-12-04 20:00:00,Sanayi,15310.82,81.75,47.76
2024-12-04 20:00:00,Kültürpark,13171.5,1016.1,10.61
2024-12-04 20:00:00,Universite,6187.2,568.0,2740.77
2024-12-04 20:30:00,Çaydaçıra,6732.41,184.63,2973.75
2024-12-04 20:30:00,İzzetpaşa,5120.0,148.2,2723.42
2024-12-04 20:30:00,Sanayi,13724.9,85.58,50.26
2024-12-04 20:30:00,Kültürpark,10221.62,1069.33,10.55
2024-12-04 20:30:00,Universite,6704.11,560.51,2794.81
2024-12-04 21:00:00,Çaydaçıra,6468.41,201.03,2909.49
2024-12-04 21:00:00,İzzetpaşa,5454.99,137.75,2622.47
2024-12-04 21:00:00,Sanayi,12736.39,94.19,48.7
2024-12-04 21:00:00,Kültürpark,10324.89,962.89,10.0
2024-12-04 21:00:00,Universite,6210.92,452.55,2770.52
2024-12-04 21:30:00,Çaydaçıra,5791.78,158.6,3051.17
2024-12-04 21:30:00,İzzetpaşa,4323.55,129.61,2652.12
2024-12-04 21:30:00,Sanayi,13494.56,80.18,44.23
2024-12-04 21:30:00,Kültürpark,12838.9,972.24,11.61
2024-12-04 21:30:00,Universite,6554.91,552.49,2666.67
2024-12-04 22:00:00,Çaydaçıra,5867.58,179.56,2936.59
2024-12-04 22:00:00,İzzetpaşa,4698.34,114.6,2589.65
2024-12-04 22:00:00,Sanayi,13808.66,85.04,44.27
2024-12-04 22:00:00,Kültürpark,9993.48,993.27,10.51
2024-12-04 22:00:00,Universite,7059.36,465.03,2584.55
2024-12-04 22:30:00,Çaydaçıra,5143.66,124.02,2999.02
2024-12-04 22:30:00,İzzetpaşa,4142.81,91.87,2567.03
2024-12-04 22:30:00,Sanayi,13410.0,91.66,47.73
2024-12-04 22:30:00,Kültürpark,10193.78,924.35,10.92
2024-12-04 22:30:00,Universite,6060.69,482.64,2748.06
2024-12-04 23:00:00,Çaydaçıra,4322.05,116.96,3200.2
2024-12-04 23:00:00,İzzetpaşa,3444.67,78.23,2518.51
2024-12-04 23:00:00,Sanayi,11290.08,82.46,48.58
2024-12-04 23:00:00,Kültürpark,11378.4,998.09,10.21
2024-12-04 23:00:00,Universite,6517.41,479.44,2849.6
2024-12-04 23:30:00,Çaydaçıra,4149.39,78.9,3213.56
2024-12-04 23:30:00,İzzetpaşa,3236.98,66.58,2444.34
2024-12-04 23:30:00,Sanayi,12761.88,74.59,50.27
2024-12-04 23:30:00,Kültürpark,10199.26,829.66,10.48
2024-12-04 23:30:00,Universite,5793.38,551.25,2942.56
2024-12-05 00:00:00,Çaydaçıra,3143.24,50.11,2991.88
2024-12-05 00:00:00,İzzetpaşa,2310.51,43.6,2658.01
2024-12-05 00:00:00,Sanayi,11796.49,84.0,49.48
2024-12-05 00:00:00,Kültürpark,4035.36,549.2,10.13
2024-12-05 00:00:00,Universite,7031.68,449.31,2902.42
2024-12-05 00:30:00,Çaydaçıra,3129.17,53.5,2882.78
2024-12-05 00:30:00,İzzetpaşa,1942.43,47.67,2453.31
2024-12-05 00:30:00,Sanayi,11508.18,80.18,49.47
2024-12-05 00:30:00,Kültürpark,4381.81,746.1,11.03
2024-12-05 00:30:00,Universite,6686.95,526.33,2903.42
2024-12-05 01:00:00,Çaydaçıra,2652.09,49.7,2691.09
2024-12-05 01:00:00,İzzetpaşa,2133.17,36.25,2713.3
2024-12-05 01:00:00,Sanayi,11008.18,78.57,49.63
2024-12-05 01:00:00,Kültürpark,3869.66,715.67,11.49
2024-12-05 01:00:00,Universite,6090.87,514.92,2838.0
2024-12-05 01:30:00,Çaydaçıra,2560.34,40.48,2648.97
2024-12-05 01:30:00,İzzetpaşa,2498.82,32.28,2418.13
2024-12-05 01:30:00,Sanayi,11503.25,85.43,46.56
2024-12-05 01:30:00,Kültürpark,3587.18,630.06,9.91
2024-12-05 01:30:00,Universite,6776.41,475.31,2752.06
2024-12-05 02:00:00,Çaydaçıra,2276.64,29.36,2631.6
2024-12-05 02:00:00,İzzetpaşa,2037.56,27.86,2394.57
2024-12-05 02:00:00,Sanayi,12615.88,95.81,52.15
2024-12-05 02:00:00,Kültürpark,4005.08,751.12,9.31
2024-12-05 02:00:00,Universite,6290.32,429.79,3014.33
2024-12-05 02:30:00,Çaydaçıra,2419.26,30.33,2700.88
2024-12-05 02:30:00,İzzetpaşa,1435.19,29.07,2377.36
2024-12-05 02:30:00,Sanayi,13542.58,97.85,48.56
2024-12-05 02:30:00,Kültürpark,3761.86,729.02,10.5
2024-12-05 02:30:00,Universite,7013.48,581.42,3035.23
2024-12-05 03:00:00,Çaydaçıra,2013.44,26.54,2742.4
2024-12-05 03:00:00,İzzetpaşa,1510.97,21.79,2558.33
2024-12-05 03:00:00,Sanayi,13860.0,85.83,48.15
2024-12-05 03:00:00,Kültürpark,3827.92,710.73,11.51
2024-12-05 03:00:00,Universite,6271.75,487.05,2576.08
2024-12-05 03:30:00,Çaydaçıra,1748.05,17.92,2697.49
2024-12-05 03:30:00,İzzetpaşa,1725.03,19.85,2562.3
2024-12-05 03:30:00,Sanayi,13619.9,90.93,50.83
2024-12-05 03:30:00,Kültürpark,4156.42,772.01,10.59
2024-12-05 03:30:00,Universite,5505.17,487.44,3044.26
2024-12-05 04:00:00,Çaydaçıra,1630.94,14.96,2742.6
2024-12-05 04:00:00,İzzetpaşa,1221.54,16.09,2335.35
2024-12-05 04:00:00,Sanayi,12986.58,93.01,49.64
2024-12-05 04:00:00,Kültürpark,4298.52,775.38,9.87
2024-12-05 04:00:00,Universite,6388.52,546.6,2878.53
2024-12-05 04:30:00,Çaydaçıra,1541.46,50.46,2672.72
2024-12-05 04:30:00,İzzetpaşa,1343.68,13.36,2277.91
2024-12-05 04:30:00,Sanayi,15712.64,89.92,49.25
2024-12-05 04:30:00,Kültürpark,4608.59,691.84,9.91
2024-12-05 04:30:00,Universite,6828.07,514.9,2709.72
2024-12-05 05:00:00,Çaydaçıra,1147.35,88.36,2602.79
2024-12-05 05:00:00,İzzetpaşa,1173.82,9.9,2355.54
2024-12-05 05:00:00,Sanayi,13148.65,104.59,49.63
2024-12-05 05:00:00,Kültürpark,4348.04,742.64,10.29
2024-12-05 05:00:00,Universite,7236.89,446.26,2832.31
2024-12-05 05:30:00,Çaydaçıra,2890.52,129.37,2861.59
2024-12-05 05:30:00,İzzetpaşa,1107.35,38.91,2473.71
2024-12-05 05:30:00,Sanayi,15413.37,100.39,49.84
2024-12-05 05:30:00,Kültürpark,4256.39,718.83,11.13
2024-12-05 05:30:00,Universite,6357.25,496.18,2801.69
2024-12-05 06:00:00,Çaydaçıra,4469.55,134.1,2541.17
2024-12-05 06:00:00,İzzetpaşa,922.04,65.85,2570.71
2024-12-05 06:00:00,Sanayi,13254.75,103.46,48.17
2024-12-05 06:00:00,Kültürpark,4329.0,722.48,9.65
2024-12-05 06:00:00,Universite,6192.3,444.17,2763.67
2024-12-05 06:30:00,Çaydaçıra,5224.12,207.77,2713.91
2024-12-05 06:30:00,İzzetpaşa,2039.6,97.3,2456.25
2024-12-05 06:30:00,Sanayi,14628.57,105.65,47.51
2024-12-05 06:30:00,Kültürpark,6238.09,784.03,10.3
2024-12-05 06:30:00,Universite,7342.26,532.38,2813.61
2024-12-05 07:00:00,Çaydaçıra,7237.36,239.93,2840.3
2024-12-05 07:00:00,İzzetpaşa,3058.16,115.16,2683.95
2024-12-05 07:00:00,Sanayi,13399.68,98.65,52.43
2024-12-05 07:00:00,Kültürpark,8045.06,796.99,10.68
2024-12-05 07:00:00,Universite,6127.06,484.01,2414.45
2024-12-05 07:30:00,Çaydaçıra,6612.16,234.4,2861.8
2024-12-05 07:30:00,İzzetpaşa,3342.2,152.31,2670.97
2024-12-05 07:30:00,Sanayi,16397.25,100.5,48.22
2024-12-05 07:30:00,Kültürpark,7019.47,903.17,10.88
2024-12-05 07:30:00,Universite,6781.66,422.75,2941.36
2024-12-05 08:00:00,Çaydaçıra,5653.29,291.08,2963.56
2024-12-05 08:00:00,İzzetpaşa,4743.77,183.86,2876.63
2024-12-05 08:00:00,Sanayi,18171.81,109.24,50.86
2024-12-05 08:00:00,Kültürpark,7191.22,714.62,10.53
2024-12-05 08:00:00,Universite,6257.8,547.61,2640.63
2024-12-05 08:30:00,Çaydaçıra,5482.39,380.63,2890.75
2024-12-05 08:30:00,İzzetpaşa,4793.92,222.9,2769.25
2024-12-05 08:30:00,Sanayi,17193.18,110.59,51.67
2024-12-05 08:30:00,Kültürpark,7618.3,794.38,10.77
2024-12-05 08:30:00,Universite,6003.38,499.95,2760.54
2024-12-05 09:00:00,Çaydaçıra,5022.9,323.23,3099.38
2024-12-05 09:00:00,İzzetpaşa,4462.64,225.91,2722.3
2024-12-05 09:00:00,Sanayi,19738.23,123.91,49.98
2024-12-05 09:00:00,Kültürpark,7599.97,887.84,10.91
2024-12-05 09:00:00,Universite,6866.81,493.6,2782.3
2024-12-05 09:30:00,Çaydaçıra,3731.98,309.81,2842.1
2024-12-05 09:30:00,İzzetpaşa,4219.36,241.08,2485.59
2024-12-05 09:30:00,Sanayi,20276.23,119.66,45.98
2024-12-05 09:30:00,Kültürpark,8163.08,936.06,10.28
2024-12-05 09:30:00,Universite,6071.23,478.98,3021.35
2024-12-05 10:00:00,Çaydaçıra,2682.59,266.14,2886.61
2024-12-05 10:00:00,İzzetpaşa,3220.05,235.76,2564.1
2024-12-05 10:00:00,Sanayi,19527.19,118.08,51.48
2024-12-05 10:00:00,Kültürpark,8416.78,1230.61,11.01
2024-12-05 10:00:00,Universite,5700.65,468.43,2757.53
2024-12-05 10:30:00,Çaydaçıra,3244.65,189.62,2915.09
2024-12-05 10:30:00,İzzetpaşa,3007.35,246.47,2535.64
2024-12-05 10:30:00,Sanayi,18632.57,111.92,52.48
2024-12-05 10:30:00,Kültürpark,8192.07,932.49,11.4
2024-12-05 10:30:00,Universite,6480.3,543.71,2827.05
2024-12-05 11:00:00,Çaydaçıra,2927.68,108.84,2575.85
2024-12-05 11:00:00,İzzetpaşa,2605.73,168.69,2399.4
2024-12-05 11:00:00,Sanayi,18606.8,123.45,49.82
2024-12-05 11:00:00,Kültürpark,8483.7,972.6,10.61
2024-12-05 11:00:00,Universite,5834.49,475.93,2487.65
2024-12-05 11:30:00,Çaydaçıra,3278.3,118.74,2950.52
2024-12-05 11:30:00,İzzetpaşa,2577.54,123.2,2663.68
2024-12-05 11:30:00,Sanayi,22447.92,144.35,52.85
2024-12-05 11:30:00,Kültürpark,7490.38,1015.53,10.57
2024-12-05 11:30:00,Universite,6952.45,517.65,3105.7
2024-12-05 12:00:00,Çaydaçıra,3210.37,102.27,2700.85
2024-12-05 12:00:00,İzzetpaşa,2212.29,77.14,2464.18
2024-12-05 12:00:00,Sanayi,19438.49,117.13,47.76
2024-12-05 12:00:00,Kültürpark,8835.82,989.18,10.19
2024-12-05 12:00:00,Universite,6400.98,556.56,2916.28
2024-12-05 12:30:00,Çaydaçıra,2927.28,105.7,2808.12
2024-12-05 12:30:00,İzzetpaşa,2316.74,65.5,2568.11
2024-12-05 12:30:00,Sanayi,18540.59,113.57,52.0
2024-12-05 12:30:00,Kültürpark,8490.12,1091.5,10.46
2024-12-05 12:30:00,Universite,5614.55,552.23,2905.84
2024-12-05 13:00:00,Çaydaçıra,3328.23,97.17,2710.33
2024-12-05 13:00:00,İzzetpaşa,2443.66,75.47,2442.61
2024-12-05 13:00:00,Sanayi,19710.21,141.68,47.69
2024-12-05 13:00:00,Kültürpark,8093.06,1014.94,10.8
2024-12-05 13:00:00,Universite,7160.79,477.08,2778.02
