Tarih,Mahalle,Elektrik_Tuketim,Su_Tuketim,Dogalgaz_Tuketim,_id
2022-10-15 13:30:00,Kültürpark,5967.99,1547.88,9.33,6931e48e95082e6ab8400360
2022-10-15 13:30:00,Universite,10117.32,488.34,544.06,6931e48e95082e6ab8400361
2022-10-15 14:00:00,Çaydaçıra,3499.08,124.66,111.25,6931e48e95082e6ab8400362
2022-10-15 14:00:00,İzzetpaşa,2964.16,99.44,95.38,6931e48e95082e6ab8400363
2022-10-15 14:00:00,Sanayi,13584.96,89.9,48.49,6931e48e95082e6ab8400364
2022-10-15 14:00:00,Kültürpark,6193.02,1766.86,9.3,6931e48e95082e6ab8400365
2022-10-15 14:00:00,Universite,9911.29,589.29,573.86,6931e48e95082e6ab8400366
2022-10-15 14:30:00,Çaydaçıra,4085.09,122.61,109.6,6931e48e95082e6ab8400367
2022-10-15 14:30:00,İzzetpaşa,2452.2,96.14,101.32,6931e48e95082e6ab8400368
2022-10-15 14:30:00,Sanayi,13985.34,95.1,46.94,6931e48e95082e6ab8400369
2022-10-15 14:30:00,Kültürpark,6570.44,1648.8,8.76,6931e48e95082e6ab840036a
2022-10-15 14:30:00,Universite,10508.98,530.59,553.01,6931e48e95082e6ab840036b
2022-10-15 15:00:00,Çaydaçıra,4088.7,142.78,105.54,6931e48e95082e6ab840036c
2022-10-15 15:00:00,İzzetpaşa,2698.22,100.67,98.91,6931e48e95082e6ab840036d
2022-10-15 15:00:00,Sanayi,13623.28,102.94,48.86,6931e48e95082e6ab840036e
2022-10-15 15:00:00,Kültürpark,7686.23,1691.46,8.74,6931e48e95082e6ab840036f
2022-10-15 15:00:00,Universite,8097.48,486.33,546.26,6931e48e95082e6ab8400370
2022-10-15 15:30:00,Çaydaçıra,4199.13,118.97,99.87,6931e48e95082e6ab8400371
2022-10-15 15:30:00,İzzetpaşa,2867.64,96.66,101.35,6931e48e95082e6ab8400372
2022-10-15 15:30:00,Sanayi,15423.84,93.14,50.85,6931e48e95082e6ab8400373
2022-10-15 15:30:00,Kültürpark,6870.92,1475.62,8.8,6931e48e95082e6ab8400374
2022-10-15 15:30:00,Universite,9461.29,440.55,562.08,6931e48e95082e6ab8400375
2022-10-15 16:00:00,Çaydaçıra,3682.24,125.52,113.65,6931e48e95082e6ab8400376
2022-10-15 16:00:00,İzzetpaşa,2785.73,83.1,102.63,6931e48e95082e6ab8400377
2022-10-15 16:00:00,Sanayi,14541.66,94.04,49.95,6931e48e95082e6ab8400378
2022-10-15 16:00:00,Kültürpark,7842.26,1847.87,8.91,6931e48e95082e6ab8400379
2022-10-15 16:00:00,Universite,9019.85,470.49,552.77,6931e48e95082e6ab840037a
2022-10-15 16:30:00,Çaydaçıra,3861.2,118.27,108.28,6931e48e95082e6ab840037b
2022-10-15 16:30:00,İzzetpaşa,2639.4,83.21,107.0,6931e48e95082e6ab840037c
2022-10-15 16:30:00,Sanayi,15673.9,87.87,49.52,6931e48e95082e6ab840037d
2022-10-15 16:30:00,Kültürpark,7178.53,1659.79,9.16,6931e48e95082e6ab840037e
2022-10-15 16:30:00,Universite,10613.87,458.28,630.1,6931e48e95082e6ab840037f
2022-10-15 17:00:00,Çaydaçıra,3704.41,112.42,114.64,6931e48e95082e6ab8400380
2022-10-15 17:00:00,İzzetpaşa,2678.14,76.64,97.37,6931e48e95082e6ab8400381
2022-10-15 17:00:00,Sanayi,15636.39,101.75,52.89,6931e48e95082e6ab8400382
2022-10-15 17:00:00,Kültürpark,8430.54,1797.59,8.97,6931e48e95082e6ab8400383
2022-10-15 17:00:00,Universite,9045.87,560.96,610.62,6931e48e95082e6ab8400384
2022-10-15 17:30:00,Çaydaçıra,4661.69,140.56,194.62,6931e48e95082e6ab8400385
2022-10-15 17:30:00,İzzetpaşa,3145.5,123.0,155.13,6931e48e95082e6ab8400386
2022-10-15 17:30:00,Sanayi,16457.33,77.96,51.36,6931e48e95082e6ab8400387
2022-10-15 17:30:00,Kültürpark,8071.13,1491.0,9.01,6931e48e95082e6ab8400388
2022-10-15 17:30:00,Universite,10026.41,563.98,662.08,6931e48e95082e6ab8400389
2022-10-15 18:00:00,Çaydaçıra,4821.55,197.14,283.7,6931e48e95082e6ab840038a
2022-10-15 18:00:00,İzzetpaşa,4034.83,134.48,220.75,6931e48e95082e6ab840038b
2022-10-15 18:00:00,Sanayi,13400.02,86.41,47.65,6931e48e95082e6ab840038c
2022-10-15 18:00:00,Kültürpark,8450.51,1823.05,8.87,6931e48e95082e6ab840038d
2022-10-15 18:00:00,Universite,8954.75,442.13,782.79,6931e48e95082e6ab840038e
2022-10-15 18:30:00,Çaydaçıra,5485.35,242.24,323.44,6931e48e95082e6ab840038f
2022-10-15 18:30:00,İzzetpaşa,3988.96,155.69,288.5,6931e48e95082e6ab8400390
2022-10-15 18:30:00,Sanayi,15524.21,89.97,50.62,6931e48e95082e6ab8400391
2022-10-15 18:30:00,Kültürpark,8326.75,1655.89,8.92,6931e48e95082e6ab8400392
2022-10-15 18:30:00,Universite,9598.41,496.13,656.18,6931e48e95082e6ab8400393
2022-10-15 19:00:00,Çaydaçıra,5474.79,229.79,402.48,6931e48e95082e6ab8400394
2022-10-15 19:00:00,İzzetpaşa,4054.75,186.18,383.48,6931e48e95082e6ab8400395
2022-10-15 19:00:00,Sanayi,14310.39,89.32,51.3,6931e48e95082e6ab8400396
2022-10-15 19:00:00,Kültürpark,7230.46,1790.98,8.98,6931e48e95082e6ab8400397
2022-10-15 19:00:00,Universite,10010.01,550.95,606.15,6931e48e95082e6ab8400398
2022-10-15 19:30:00,Çaydaçıra,5560.38,238.67,340.87,6931e48e95082e6ab8400399
2022-10-15 19:30:00,İzzetpaşa,3986.26,181.45,313.85,6931e48e95082e6ab840039a
2022-10-15 19:30:00,Sanayi,12084.91,95.63,49.97,6931e48e95082e6ab840039b
2022-10-15 19:30:00,Kültürpark,5372.25,1722.1,9.51,6931e48e95082e6ab840039c
2022-10-15 19:30:00,Universite,9527.61,575.99,620.6,6931e48e95082e6ab840039d
2022-10-15 20:00:00,Çaydaçıra,6772.86,217.39,332.16,6931e48e95082e6ab840039e
2022-10-15 20:00:00,İzzetpaşa,4998.65,168.18,276.56,6931e48e95082e6ab840039f
2022-10-15 20:00:00,Sanayi,14378.72,87.99,50.32,6931e48e95082e6ab84003a0
2022-10-15 20:00:00,Kültürpark,6264.35,1714.79,9.3,6931e48e95082e6ab84003a1
2022-10-15 20:00:00,Universite,10619.82,571.84,565.75,6931e48e95082e6ab84003a2
2022-10-15 20:30:00,Çaydaçıra,6139.77,227.9,254.26,6931e48e95082e6ab84003a3
2022-10-15 20:30:00,İzzetpaşa,4927.94,206.32,248.12,6931e48e95082e6ab84003a4
2022-10-15 20:30:00,Sanayi,16316.89,89.98,49.43,6931e48e95082e6ab84003a5
2022-10-15 20:30:00,Kültürpark,5824.13,1792.49,8.91,6931e48e95082e6ab84003a6
2022-10-15 20:30:00,Universite,9399.49,463.62,556.33,6931e48e95082e6ab84003a7
2022-10-15 21:00:00,Çaydaçıra,6075.75,240.39,221.29,6931e48e95082e6ab84003a8
2022-10-15 21:00:00,İzzetpaşa,4052.15,179.33,186.97,6931e48e95082e6ab84003a9
2022-10-15 21:00:00,Sanayi,14673.65,87.45,43.07,6931e48e95082e6ab84003aa
2022-10-15 21:00:00,Kültürpark,4995.66,1607.07,7.93,6931e48e95082e6ab84003ab
2022-10-15 21:00:00,Universite,9470.53,521.65,541.2,6931e48e95082e6ab84003ac
2022-10-15 21:30:00,Çaydaçıra,5542.96,214.64,181.79,6931e48e95082e6ab84003ad
2022-10-15 21:30:00,İzzetpaşa,3434.83,151.9,195.91,6931e48e95082e6ab84003ae
2022-10-15 21:30:00,Sanayi,14193.62,87.23,49.2,6931e48e95082e6ab84003af
2022-10-15 21:30:00,Kültürpark,5088.48,1804.71,8.22,6931e48e95082e6ab84003b0
2022-10-15 21:30:00,Universite,9723.17,519.1,501.17,6931e48e95082e6ab84003b1
2022-10-15 22:00:00,Çaydaçıra,4952.6,210.81,174.46,6931e48e95082e6ab84003b2
2022-10-15 22:00:00,İzzetpaşa,3887.85,136.39,158.83,6931e48e95082e6ab84003b3
2022-10-15 22:00:00,Sanayi,15091.21,80.82,47.0,6931e48e95082e6ab84003b4
2022-10-15 22:00:00,Kültürpark,3793.85,1533.44,8.76,6931e48e95082e6ab84003b5
2022-10-15 22:00:00,Universite,9643.39,554.81,486.15,6931e48e95082e6ab84003b6
2022-10-15 22:30:00,Çaydaçıra,5013.52,140.11,142.54,6931e48e95082e6ab84003b7
2022-10-15 22:30:00,İzzetpaşa,3091.43,116.44,143.82,6931e48e95082e6ab84003b8
2022-10-15 22:30:00,Sanayi,13853.16,84.51,44.52,6931e48e95082e6ab84003b9
2022-10-15 22:30:00,Kültürpark,3795.21,1185.82,8.34,6931e48e95082e6ab84003ba
2022-10-15 22:30:00,Universite,9165.36,426.65,481.0,6931e48e95082e6ab84003bb
2022-10-15 23:00:00,Çaydaçıra,3507.79,136.85,132.21,6931e48e95082e6ab84003bc
2022-10-15 23:00:00,İzzetpaşa,2518.83,86.17,122.02,6931e48e95082e6ab84003bd
2022-10-15 23:00:00,Sanayi,16654.26,83.85,51.87,6931e48e95082e6ab84003be
2022-10-15 23:00:00,Kültürpark,3253.94,991.28,8.54,6931e48e95082e6ab84003bf
2022-10-15 23:00:00,Universite,7671.36,594.44,448.39,6931e48e95082e6ab84003c0
2022-10-15 23:30:00,Çaydaçıra,3065.89,106.08,126.45,6931e48e95082e6ab84003c1
2022-10-15 23:30:00,İzzetpaşa,2321.72,69.65,103.97,6931e48e95082e6ab84003c2
2022-10-15 23:30:00,Sanayi,14855.51,82.82,46.37,6931e48e95082e6ab84003c3
2022-10-15 23:30:00,Kültürpark,3100.94,525.78,8.4,6931e48e95082e6ab84003c4
2022-10-15 23:30:00,Universite,9459.91,563.49,429.78,6931e48e95082e6ab84003c5
2022-10-16 00:00:00,Çaydaçıra,2772.17,67.45,83.58,6931e48e95082e6ab84003c6
2022-10-16 00:00:00,İzzetpaşa,1688.11,55.46,80.28,6931e48e95082e6ab84003c7
2022-10-16 00:00:00,Sanayi,16257.01,96.17,49.89,6931e48e95082e6ab84003c8
2022-10-16 00:00:00,Kültürpark,2203.88,1055.32,8.58,6931e48e95082e6ab84003c9
2022-10-16 00:00:00,Universite,8427.71,563.03,397.25,6931e48e95082e6ab84003ca
2022-10-16 00:30:00,Çaydaçıra,2302.61,69.47,82.57,6931e48e95082e6ab84003cb
2022-10-16 00:30:00,İzzetpaşa,1861.17,48.32,75.79,6931e48e95082e6ab84003cc
2022-10-16 00:30:00,Sanayi,13777.48,71.95,54.07,6931e48e95082e6ab84003cd
2022-10-16 00:30:00,Kültürpark,2155.68,1087.5,9.13,6931e48e95082e6ab84003ce
2022-10-16 00:30:00,Universite,9627.14,504.23,416.12,6931e48e95082e6ab84003cf
2022-10-16 01:00:00,Çaydaçıra,2300.76,59.99,69.7,6931e48e95082e6ab84003d0
2022-10-16 01:00:00,İzzetpaşa,1801.35,40.53,67.26,6931e48e95082e6ab84003d1
2022-10-16 01:00:00,Sanayi,14182.34,77.3,47.96,6931e48e95082e6ab84003d2
2022-10-16 01:00:00,Kültürpark,2165.1,1045.05,9.66,6931e48e95082e6ab84003d3
2022-10-16 01:00:00,Universite,9492.45,527.39,458.42,6931e48e95082e6ab84003d4
2022-10-16 01:30:00,Çaydaçıra,2479.63,49.47,63.91,6931e48e95082e6ab84003d5
2022-10-16 01:30:00,İzzetpaşa,1649.67,40.98,60.52,6931e48e95082e6ab84003d6
2022-10-16 01:30:00,Sanayi,12056.77,78.31,49.7,6931e48e95082e6ab84003d7
2022-10-16 01:30:00,Kültürpark,2290.93,1277.25,7.9,6931e48e95082e6ab84003d8
2022-10-16 01:30:00,Universite,8983.37,530.3,437.0,6931e48e95082e6ab84003d9
2022-10-16 02:00:00,Çaydaçıra,2246.78,50.45,64.35,6931e48e95082e6ab84003da
2022-10-16 02:00:00,İzzetpaşa,1502.74,37.79,55.07,6931e48e95082e6ab84003db
2022-10-16 02:00:00,Sanayi,14243.47,74.99,50.38,6931e48e95082e6ab84003dc
2022-10-16 02:00:00,Kültürpark,2278.94,1348.15,9.1,6931e48e95082e6ab84003dd
2022-10-16 02:00:00,Universite,9620.22,533.51,463.8,6931e48e95082e6ab84003de
2022-10-16 02:30:00,Çaydaçıra,1773.54,46.08,52.79,6931e48e95082e6ab84003df
2022-10-16 02:30:00,İzzetpaşa,1443.03,26.57,48.3,6931e48e95082e6ab84003e0
2022-10-16 02:30:00,Sanayi,14473.42,85.08,48.33,6931e48e95082e6ab84003e1
2022-10-16 02:30:00,Kültürpark,2194.03,1139.29,8.77,6931e48e95082e6ab84003e2
2022-10-16 02:30:00,Universite,8672.62,600.93,470.87,6931e48e95082e6ab84003e3
2022-10-16 03:00:00,Çaydaçıra,1607.79,46.09,47.34,6931e48e95082e6ab84003e4
2022-10-16 03:00:00,İzzetpaşa,1235.26,35.1,41.83,6931e48e95082e6ab84003e5
2022-10-16 03:00:00,Sanayi,14239.1,70.53,52.14,6931e48e95082e6ab84003e6
2022-10-16 03:00:00,Kültürpark,2740.08,1364.34,8.5,6931e48e95082e6ab84003e7
2022-10-16 03:00:00,Universite,9022.57,593.3,549.13,6931e48e95082e6ab84003e8
2022-10-16 03:30:00,Çaydaçıra,1392.87,38.74,37.88,6931e48e95082e6ab84003e9
2022-10-16 03:30:00,İzzetpaşa,1428.4,27.24,41.13,6931e48e95082e6ab84003ea
2022-10-16 03:30:00,Sanayi,13212.93,77.16,49.89,6931e48e95082e6ab84003eb
2022-10-16 03:30:00,Kültürpark,2519.77,1604.89,7.99,6931e48e95082e6ab84003ec
2022-10-16 03:30:00,Universite,9534.08,549.59,514.72,6931e48e95082e6ab84003ed
2022-10-16 04:00:00,Çaydaçıra,1805.72,30.01,31.62,6931e48e95082e6ab84003ee
2022-10-16 04:00:00,İzzetpaşa,1119.64,25.68,31.78,6931e48e95082e6ab84003ef
2022-10-16 04:00:00,Sanayi,12444.06,74.75,49.57,6931e48e95082e6ab84003f0
2022-10-16 04:00:00,Kültürpark,2706.51,1329.74,8.96,6931e48e95082e6ab84003f1
2022-10-16 04:00:00,Universite,10301.29,513.48,548.8,6931e48e95082e6ab84003f2
2022-10-16 04:30:00,Çaydaçıra,1432.29,28.48,27.68,6931e48e95082e6ab84003f3
2022-10-16 04:30:00,İzzetpaşa,1200.24,21.49,24.08,6931e48e95082e6ab84003f4
2022-10-16 04:30:00,Sanayi,13276.58,76.54,51.58,6931e48e95082e6ab84003f5
2022-10-16 04:30:00,Kültürpark,3169.67,1498.68,8.54,6931e48e95082e6ab84003f6
2022-10-16 04:30:00,Universite,9171.32,515.75,567.07,6931e48e95082e6ab84003f7
2022-10-16 05:00:00,Çaydaçıra,1381.03,28.3,23.44,6931e48e95082e6ab84003f8
2022-10-16 05:00:00,İzzetpaşa,969.21,19.53,19.65,6931e48e95082e6ab84003f9
2022-10-16 05:00:00,Sanayi,15397.55,83.37,50.97,6931e48e95082e6ab84003fa
2022-10-16 05:00:00,Kültürpark,2979.0,1515.99,9.06,6931e48e95082e6ab84003fb
2022-10-16 05:00:00,Universite,9412.61,597.92,512.54,6931e48e95082e6ab84003fc
2022-10-16 05:30:00,Çaydaçıra,1261.99,19.94,121.38,6931e48e95082e6ab84003fd
2022-10-16 05:30:00,İzzetpaşa,751.9,15.14,118.17,6931e48e95082e6ab84003fe
2022-10-16 05:30:00,Sanayi,13653.73,89.28,47.81,6931e48e95082e6ab84003ff
2022-10-16 05:30:00,Kültürpark,3120.71,1440.43,9.3,6931e48e95082e6ab8400400
2022-10-16 05:30:00,Universite,9997.46,495.08,522.13,6931e48e95082e6ab8400401
2022-10-16 06:00:00,Çaydaçıra,922.85,18.51,234.17,6931e48e95082e6ab8400402
2022-10-16 06:00:00,İzzetpaşa,727.34,12.06,200.26,6931e48e95082e6ab8400403
2022-10-16 06:00:00,Sanayi,14890.15,88.57,49.77,6931e48e95082e6ab8400404
2022-10-16 06:00:00,Kültürpark,3158.7,1576.78,9.47,6931e48e95082e6ab8400405
2022-10-16 06:00:00,Universite,9963.01,539.06,530.91,6931e48e95082e6ab8400406
2022-10-16 06:30:00,Çaydaçıra,1539.59,52.02,369.18,6931e48e95082e6ab8400407
2022-10-16 06:30:00,İzzetpaşa,994.99,42.24,296.87,6931e48e95082e6ab8400408
2022-10-16 06:30:00,Sanayi,15254.42,85.08,52.29,6931e48e95082e6ab8400409
2022-10-16 06:30:00,Kültürpark,4146.73,1771.2,8.57,6931e48e95082e6ab840040a
2022-10-16 06:30:00,Universite,8765.28,537.35,589.96,6931e48e95082e6ab840040b
2022-10-16 07:00:00,Çaydaçıra,2069.69,97.16,471.35,6931e48e95082e6ab840040c
2022-10-16 07:00:00,İzzetpaşa,1590.26,63.46,380.9,6931e48e95082e6ab840040d
2022-10-16 07:00:00,Sanayi,13903.67,83.96,50.22,6931e48e95082e6ab840040e
2022-10-16 07:00:00,Kültürpark,4090.07,1550.84,8.92,6931e48e95082e6ab840040f
2022-10-16 07:00:00,Universite,10124.05,546.87,604.61,6931e48e95082e6ab8400410
2022-10-16 07:30:00,Çaydaçıra,3655.01,138.9,394.71,6931e48e95082e6ab8400411
2022-10-16 07:30:00,İzzetpaşa,2346.12,104.74,353.25,6931e48e95082e6ab8400412
2022-10-16 07:30:00,Sanayi,11801.53,87.66,46.72,6931e48e95082e6ab8400413
2022-10-16 07:30:00,Kültürpark,4869.22,1701.14,9.53,6931e48e95082e6ab8400414
2022-10-16 07:30:00,Universite,9925.95,528.12,643.21,6931e48e95082e6ab8400415
2022-10-16 08:00:00,Çaydaçıra,3690.14,160.62,388.05,6931e48e95082e6ab8400416
2022-10-16 08:00:00,İzzetpaşa,2387.7,145.04,372.61,6931e48e95082e6ab8400417
2022-10-16 08:00:00,Sanayi,12563.68,84.05,46.63,6931e48e95082e6ab8400418
2022-10-16 08:00:00,Kültürpark,5717.0,1458.09,9.57,6931e48e95082e6ab8400419
2022-10-16 08:00:00,Universite,10391.2,595.02,699.77,6931e48e95082e6ab840041a
2022-10-16 08:30:00,Çaydaçıra,3707.63,219.21,348.85,6931e48e95082e6ab840041b
2022-10-16 08:30:00,İzzetpaşa,2331.72,121.46,288.7,6931e48e95082e6ab840041c
2022-10-16 08:30:00,Sanayi,10926.71,82.82,49.61,6931e48e95082e6ab840041d
2022-10-16 08:30:00,Kültürpark,5846.39,1708.26,8.42,6931e48e95082e6ab840041e
2022-10-16 08:30:00,Universite,10127.2,602.22,673.73,6931e48e95082e6ab840041f
2022-10-16 09:00:00,Çaydaçıra,3863.15,276.65,329.8,6931e48e95082e6ab8400420
2022-10-16 09:00:00,İzzetpaşa,2606.07,189.62,283.71,6931e48e95082e6ab8400421
2022-10-16 09:00:00,Sanayi,15341.71,93.13,47.6,6931e48e95082e6ab8400422
2022-10-16 09:00:00,Kültürpark,6008.05,1865.19,8.94,6931e48e95082e6ab8400423
2022-10-16 09:00:00,Universite,9718.87,498.87,651.09,6931e48e95082e6ab8400424
2022-10-16 09:30:00,Çaydaçıra,3329.62,305.53,279.44,6931e48e95082e6ab8400425
2022-10-16 09:30:00,İzzetpaşa,2705.73,219.47,257.24,6931e48e95082e6ab8400426
2022-10-16 09:30:00,Sanayi,15623.47,95.89,45.36,6931e48e95082e6ab8400427
2022-10-16 09:30:00,Kültürpark,5411.14,1366.74,9.0,6931e48e95082e6ab8400428
2022-10-16 09:30:00,Universite,10187.41,543.86,652.84,6931e48e95082e6ab8400429
2022-10-16 10:00:00,Çaydaçıra,3745.78,307.4,220.18,6931e48e95082e6ab840042a
2022-10-16 10:00:00,İzzetpaşa,2269.46,210.98,188.83,6931e48e95082e6ab840042b
2022-10-16 10:00:00,Sanayi,13423.18,90.18,51.68,6931e48e95082e6ab840042c
2022-10-16 10:00:00,Kültürpark,5609.03,1503.52,8.96,6931e48e95082e6ab840042d
2022-10-16 10:00:00,Universite,10365.5,545.07,641.98,6931e48e95082e6ab840042e
2022-10-16 10:30:00,Çaydaçıra,3130.17,331.49,161.65,6931e48e95082e6ab840042f
2022-10-16 10:30:00,İzzetpaşa,2672.92,233.76,146.22,6931e48e95082e6ab8400430
2022-10-16 10:30:00,Sanayi,14493.78,86.49,50.18,6931e48e95082e6ab8400431
2022-10-16 10:30:00,Kültürpark,6000.52,1530.61,9.84,6931e48e95082e6ab8400432
2022-10-16 10:30:00,Universite,8376.1,436.86,637.63,6931e48e95082e6ab8400433
2022-10-16 11:00:00,Çaydaçıra,3750.7,330.9,116.55,6931e48e95082e6ab8400434
2022-10-16 11:00:00,İzzetpaşa,2500.61,236.77,91.03,6931e48e95082e6ab8400435
2022-10-16 11:00:00,Sanayi,15004.81,90.36,50.58,6931e48e95082e6ab8400436
2022-10-16 11:00:00,Kültürpark,5645.78,1718.69,9.64,6931e48e95082e6ab8400437
2022-10-16 11:00:00,Universite,10673.6,625.88,623.99,6931e48e95082e6ab8400438
2022-10-16 11:30:00,Çaydaçıra,3408.85,329.25,119.26,6931e48e95082e6ab8400439
2022-10-16 11:30:00,İzzetpaşa,2570.11,243.93,93.19,6931e48e95082e6ab840043a
2022-10-16 11:30:00,Sanayi,15659.83,82.44,49.71,6931e48e95082e6ab840043b
2022-10-16 11:30:00,Kültürpark,6071.27,1508.43,8.87,6931e48e95082e6ab840043c
2022-10-16 11:30:00,Universite,10720.85,513.55,583.45,6931e48e95082e6ab840043d
2022-10-16 12:00:00,Çaydaçıra,4055.41,263.28,117.36,6931e48e95082e6ab840043e
2022-10-16 12:00:00,İzzetpaşa,2813.49,210.85,101.31,6931e48e95082e6ab840043f
2022-10-16 12:00:00,Sanayi,14522.35,94.92,49.12,6931e48e95082e6ab8400440
2022-10-16 12:00:00,Kültürpark,5879.37,1631.7,9.35,6931e48e95082e6ab8400441
2022-10-16 12:00:00,Universite,10308.89,557.08,587.24,6931e48e95082e6ab8400442
2022-10-16 12:30:00,Çaydaçıra,3839.44,203.37,108.0,6931e48e95082e6ab8400443
2022-10-16 12:30:00,İzzetpaşa,2767.75,148.96,106.34,6931e48e95082e6ab8400444
2022-10-16 12:30:00,Sanayi,14160.84,96.41,51.79,6931e48e95082e6ab8400445
2022-10-16 12:30:00,Kültürpark,6473.6,1711.35,9.18,6931e48e95082e6ab8400446
2022-10-16 12:30:00,Universite,9479.1,458.26,556.53,6931e48e95082e6ab8400447
2022-10-16 13:00:00,Çaydaçıra,3960.18,111.63,117.95,6931e48e95082e6ab8400448
2022-10-16 13:00:00,İzzetpaşa,2596.58,87.71,105.69,6931e48e95082e6ab8400449
2022-10-16 13:00:00,Sanayi,13028.52,93.78,54.36,6931e48e95082e6ab840044a
2022-10-16 13:00:00,Kültürpark,7039.6,1405.07,8.66,6931e48e95082e6ab840044b
2022-10-16 13:00:00,Universite,10125.45,459.82,559.07,6931e48e95082e6ab840044c
2022-10-16 13:30:00,Çaydaçıra,3729.87,133.76,100.62,6931e48e95082e6ab840044d
2022-10-16 13:30:00,İzzetpaşa,2751.27,100.21,96.7,6931e48e95082e6ab840044e
2022-10-16 13:30:00,Sanayi,14386.03,88.36,52.36,6931e48e95082e6ab840044f
2022-10-16 13:30:00,Kültürpark,6892.35,1555.58,8.66,6931e48e95082e6ab8400450
2022-10-16 13:30:00,Universite,8892.18,495.49,517.86,6931e48e95082e6ab8400451
2022-10-16 14:00:00,Çaydaçıra,3545.06,117.95,106.85,6931e48e95082e6ab8400452
2022-10-16 14:00:00,İzzetpaşa,3250.91,82.34,101.4,6931e48e95082e6ab8400453
2022-10-16 14:00:00,Sanayi,14662.15,96.58,45.14,6931e48e95082e6ab8400454
2022-10-16 14:00:00,Kültürpark,7368.44,1590.39,9.61,6931e48e95082e6ab8400455
2022-10-16 14:00:00,Universite,8681.94,487.09,503.19,6931e48e95082e6ab8400456
2022-10-16 14:30:00,Çaydaçıra,3626.71,135.73,110.4,6931e48e95082e6ab8400457
2022-10-16 14:30:00,İzzetpaşa,2895.31,85.26,108.13,6931e48e95082e6ab8400458
2022-10-16 14:30:00,Sanayi,14845.35,99.63,53.73,6931e48e95082e6ab8400459
2022-10-16 14:30:00,Kültürpark,6953.7,1521.39,8.61,6931e48e95082e6ab840045a
2022-10-16 14:30:00,Universite,10329.16,520.57,567.25,6931e48e95082e6ab840045b
2022-10-16 15:00:00,Çaydaçıra,3864.18,129.35,110.75,6931e48e95082e6ab840045c
2022-10-16 15:00:00,İzzetpaşa,2656.4,90.83,102.19,6931e48e95082e6ab840045d
2022-10-16 15:00:00,Sanayi,14741.25,90.77,50.62,6931e48e95082e6ab840045e
2022-10-16 15:00:00,Kültürpark,7441.51,1681.18,8.86,6931e48e95082e6ab840045f
2022-10-16 15:00:00,Universite,9721.75,487.61,594.32,6931e48e95082e6ab8400460
2022-10-16 15:30:00,Çaydaçıra,3461.4,120.52,104.49,6931e48e95082e6ab8400461
2022-10-16 15:30:00,İzzetpaşa,2577.06,94.25,98.97,6931e48e95082e6ab8400462
2022-10-16 15:30:00,Sanayi,14349.1,102.99,49.21,6931e48e95082e6ab8400463
2022-10-16 15:30:00,Kültürpark,6992.56,1657.41,9.57,6931e48e95082e6ab8400464
2022-10-16 15:30:00,Universite,10405.63,532.11,594.92,6931e48e95082e6ab8400465
2022-10-16 16:00:00,Çaydaçıra,4257.81,121.65,108.81,6931e48e95082e6ab8400466
2022-10-16 16:00:00,İzzetpaşa,2893.49,92.29,93.02,6931e48e95082e6ab8400467
2022-10-16 16:00:00,Sanayi,13469.39,94.07,51.29,6931e48e95082e6ab8400468
2022-10-16 16:00:00,Kültürpark,8233.11,1651.91,8.71,6931e48e95082e6ab8400469
2022-10-16 16:00:00,Universite,9449.85,518.11,636.11,6931e48e95082e6ab840046a
2022-10-16 16:30:00,Çaydaçıra,3625.07,119.27,109.33,6931e48e95082e6ab840046b
2022-10-16 16:30:00,İzzetpaşa,2965.45,92.09,96.93,6931e48e95082e6ab840046c
2022-10-16 16:30:00,Sanayi,17053.96,95.42,52.62,6931e48e95082e6ab840046d
2022-10-16 16:30:00,Kültürpark,7992.67,1588.07,9.84,6931e48e95082e6ab840046e
2022-10-16 16:30:00,Universite,9711.94,493.58,630.12,6931e48e95082e6ab840046f
2022-10-16 17:00:00,Çaydaçıra,4098.94,110.26,113.87,6931e48e95082e6ab8400470
2022-10-16 17:00:00,İzzetpaşa,2700.9,87.52,97.89,6931e48e95082e6ab8400471
2022-10-16 17:00:00,Sanayi,16015.02,91.13,47.58,6931e48e95082e6ab8400472
2022-10-16 17:00:00,Kültürpark,7118.64,1541.42,8.91,6931e48e95082e6ab8400473
2022-10-16 17:00:00,Universite,10690.46,537.14,663.62,6931e48e95082e6ab8400474
2022-10-16 17:30:00,Çaydaçıra,4456.73,129.98,179.23,6931e48e95082e6ab8400475
2022-10-16 17:30:00,İzzetpaşa,3527.6,109.26,173.06,6931e48e95082e6ab8400476
2022-10-16 17:30:00,Sanayi,14514.83,84.7,50.47,6931e48e95082e6ab8400477
2022-10-16 17:30:00,Kültürpark,7644.48,1719.2,9.52,6931e48e95082e6ab8400478
2022-10-16 17:30:00,Universite,9640.83,553.42,690.54,6931e48e95082e6ab8400479
2022-10-16 18:00:00,Çaydaçıra,4801.38,171.04,249.33,6931e48e95082e6ab840047a
2022-10-16 18:00:00,İzzetpaşa,3165.85,139.83,237.89,6931e48e95082e6ab840047b
2022-10-16 18:00:00,Sanayi,12564.76,87.61,50.25,6931e48e95082e6ab840047c
2022-10-16 18:00:00,Kültürpark,8450.87,1819.44,9.26,6931e48e95082e6ab840047d
2022-10-16 18:00:00,Universite,9139.01,564.53,623.65,6931e48e95082e6ab840047e
